3.88110752699852,3.61601852939846,3.60114710773815,3.41745707523316,2.72319760842513,3.33089512480172,3.7236287146997,3.70973693159272,5.84892214672855,5.25249105413824,5.2012427853813,3.45836770092383,5.89683495329875,3.98980401212556,4.92054439347274,6.21564568239808,6.200069756429,5.84216335201685,6.14889881535353,5.33391530497617,5.38535977180662,4.85150263647398,5.11806803364841,5.11379486627734,0
3.80088292664277,3.21028027471593,3.08114158903412,3.49828260139844,2.73460091539986,3.10566237225136,3.80149968998823,3.79632165518892,5.06205652604292,4.98728522730503,5.9095837423556,3.42445875667563,6.10109586002191,4.07566769869016,5.87972931433521,6.57378087993025,5.7496175139248,6.74702723958678,6.53752909378624,5.18615538635053,5.42056707189534,4.77736345610608,5.12078792247179,5.13632875646753,0
3.96420303855754,3.52670184047575,3.25577642289855,3.00289565985866,2.81280584175486,3.13352567838279,3.63540267870541,3.58143984149374,5.60797534680261,4.84762396991398,5.77093662247994,3.44265638365348,5.90563475080266,4.0010778543473,5.62617469790944,6.16247730559605,5.84422440513862,6.07382903030299,6.07500939165249,5.57252144949135,5.19404685337213,4.77120627921042,5.42428551694877,5.62882412617701,0
3.90754328135756,3.20157667293125,3.52760627328501,2.86131793338315,2.67053681041769,3.31122924956767,3.85552298836432,3.87764250597412,5.05453683308562,4.98286422174782,5.76915601313186,3.89411035987526,5.72847090844152,3.9844999402126,4.93807711816729,5.75587296269248,5.53102338343342,5.88842479515301,6.62741892883869,6.00007562838395,5.05983810348666,4.89831015011894,5.88731304237955,5.00518325386858,0
4.05130653841526,3.73042129446248,3.19264971001901,3.00794321451985,2.95420585632263,3.99421472991493,3.67074518646435,3.92272049620833,5.56130689570356,5.34324175804444,5.88139635022369,3.42493485537505,6.61893688747228,4.07421061606122,4.9562699300841,5.71202031923294,5.93113599879716,6.63559415568579,6.16454215850001,5.43944469219861,5.48850073933678,4.78158017567908,5.30763710668522,5.48036908103782,0
4.40857780081223,3.24673742286256,3.4877725798372,2.90421843456908,2.80476186756913,3.34210093273212,3.45373115328376,4.12086678547686,5.3020013523029,4.95070108311337,5.0964857524968,3.55533396015668,6.03163872449381,3.99574403150061,5.44698902789871,6.28649514746738,6.36537091969413,6.19512987965547,6.67006251189354,5.36353280445458,5.23120287319894,4.81764684615896,5.30496974388965,5.34474983083318,0
4.12173243101493,3.51506383449545,3.40061076411407,3.3913687745747,2.76092913000388,3.15051810287144,3.5199809153383,3.86315934230316,5.59086971979255,5.32471983217595,5.86789967358454,3.62220250263948,6.31392834804704,4.17192543243124,5.13950095585093,5.67649394256272,6.33360831665417,5.84488586343882,6.7599606379801,5.37888029924445,5.4534071272861,4.83962430731274,5.10982694736061,5.2710991069301,0
4.33713102969246,3.27616589556033,3.83884216377061,2.8217254911951,2.85091093229721,3.23779713604226,3.48722751613362,4.23681338718841,5.18584146566768,4.5859636751664,5.05253655647656,3.61387816481342,5.99317510963666,4.30543990435043,4.93579144957826,5.65521090216023,5.39962490886052,6.670987775187,6.60333707291671,5.17729939821086,5.57001110457412,4.97266357431717,5.40121298937761,5.07759454342958,0
4.64909203923291,3.2163194445224,3.97864621961719,3.39889061868847,2.71913266292628,3.37732557632104,3.61698793863417,3.83525966704472,5.71510661114444,5.02361633727294,5.12647409257788,3.59483029522487,6.34930554415727,4.0781519183148,5.07036610636909,6.40375866213775,5.44655016755586,6.82677091056698,6.3871143928934,5.40872374202628,5.85266814701385,4.87208880610276,5.2075537148704,5.56533373292698,0
4.45134647587951,3.67854633044954,3.46838584149596,3.35428769959955,2.73976967066508,4.05377801449123,3.86236168352033,4.36110602785492,5.63231784980541,4.73490347264617,5.74593904888273,3.4509857629389,6.08780556185864,4.06306069675457,4.9800674642191,5.68125714290274,6.18178962232734,6.4439984458186,6.00850086914028,5.36138636367589,5.71617923961723,4.76139697877266,5.25108860046458,5.31492933297733,0
